HIGHER_GEOG,SPEC_LOCALITY,VERBATIM_LOCALITY,DEC_LAT,DEC_LONG,DATUM,MAX_ERROR_DISTANCE,MAX_ERROR_UNITS,GEOREFERENCE_PROTOCOL,GEOREFERENCE_SOURCE,EVENT_ASSIGNED_BY_AGENT,EVENT_ASSIGNED_DATE,TAXON_NAME,GUID,VERBATIM_DATE,BEGAN_DATE,END_DATE,SPECIMEN_EVENT_TYPE,VERIFICATIONSTATUS
"North America, Canada, Alberta, Calgary Region",30 miles west of High River,30 miles west of High River,50.576908,-114.545244,World Geodetic System 1984,16884,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Agelaius phoeniceus,CHAS:Bird:5410,"6/17/1931; July 17, 1931",1931-07-17,1931-07-17,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region","30 miles west of Highwood River, alt. 4450 ft","30 miles west of Highwood River, alt. 4,450'.  Canada: Alberta",50.576908,-114.545244,World Geodetic System 1984,6109,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Actitis macularius,CHAS:Bird:5419,06/21/1931,1931-06-21,1931-06-21,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region","31 miles west of west High River, alt. 4500 ft","31 mi W of W High River, alt 4500'",50.583885,-114.571337,World Geodetic System 1984,10666,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Pooecetes gramineus confinis,CHAS:Bird:4925,06/30/1931,1931-06-30,1931-06-30,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region",32 miles west of High River,32mi W High River,50.585539,-114.59444,World Geodetic System 1984,6000,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Colaptes auratus luteus,CHAS:Bird:5407,07/03/1931,1931-07-03,1931-07-03,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region",32 miles west of High River,"32 mi W High River, Alberta, Can.",50.585539,-114.59444,World Geodetic System 1984,6000,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Setophaga ruticilla,CHAS:Bird:5413,06/16/1931,1931-06-16,1931-06-16,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region",32 miles west of High River,32 miles west of High River,50.585539,-114.59444,World Geodetic System 1984,6000,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Sialia currucoides,CHAS:Bird:4934,06/28/1931,1931-06-28,1931-06-28,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region",32 miles west of High River,32 mi W High River,50.585539,-114.59444,World Geodetic System 1984,6000,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Nucifraga columbiana,CHAS:Bird:5409,07/22/1931,1931-07-22,1931-07-22,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region","32 miles west of High River, alt. 4450 ft","32 miles, W High River, Alt. 4450 ft",50.585539,-114.59444,World Geodetic System 1984,15960,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Tyrannus tyrannus,CHAS:Bird:4928,06/28/1931,1931-06-28,1931-06-28,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region","32 miles west of High River, alt. 4500 ft",32mi W High River; alt. 4500 ft,50.585539,-114.59444,World Geodetic System 1984,10000,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Colaptes auratus luteus,CHAS:Bird:5406,"1/1/1903 or 7/3/1903 (?); July 3, 1931",1903-01-01,1903-07-03,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region","32 miles west of High River, alt. 4500 ft","32 mi W High River, 4500' alt.",50.585539,-114.59444,World Geodetic System 1984,10000,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Bombycilla cedrorum,CHAS:Bird:5418,06/16/1931,1931-06-16,1931-06-16,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region","32 miles west of High River, alt. 4500 ft","32 mi W High River, 4500' alt.",50.585539,-114.59444,World Geodetic System 1984,10000,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Bombycilla cedrorum,CHAS:Bird:4930,06/18/1931,1931-06-18,1931-06-18,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region","32 miles west of High River, alt. 4500 ft","32 mi W. High River, Alt 4500'",50.585539,-114.59444,World Geodetic System 1984,10000,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Pooecetes gramineus confinis,CHAS:Bird:4927,06/20/1931,1931-06-20,1931-06-20,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region","32 miles west of High River, alt. 4500 ft","32 mi W High River, alt. 4500'",50.585539,-114.59444,World Geodetic System 1984,10000,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Carduelis tristis tristis,CHAS:Bird:4936,06/28/1931,1931-06-28,1931-06-28,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region","32 miles west of High River, alt. 4500 ft","32mi W High River, alt. 4500'",50.585539,-114.59444,World Geodetic System 1984,10000,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Asio otus,CHAS:Bird:4922,06/29/1931,1931-06-29,1931-06-29,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region","32 miles west of High River, alt. 4500 ft","32mi W High River, alt. 4500'",50.585539,-114.59444,World Geodetic System 1984,10000,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Falco sparverius sparverius,CHAS:Bird:4923,07/02/1931,1931-07-02,1931-07-02,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region","32 miles west of High River, alt. 4500 ft","32 mi W High River, alt. 4400'",50.585539,-114.59444,World Geodetic System 1984,10000,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Catharus guttata guttata,CHAS:Bird:4935,07/05/1931,1931-07-05,1931-07-05,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region","32 miles west of High River, alt. 4500 ft","32 miles west of High River, alt. 4500'.  Canada: Alberta",50.585539,-114.59444,World Geodetic System 1984,10000,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Bonasa umbellus umbelloides,CHAS:Bird:5422,07/25/1931,1931-07-25,1931-07-25,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region","32 miles west of High River, alt. 4500 ft","32 miles west of High River, alt. 4,500 feet, Canada: Alberta",50.585539,-114.59444,World Geodetic System 1984,10000,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Bonasa umbellus umbelloides,CHAS:Bird:4920,07/28/1931,1931-07-28,1931-07-28,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region","32 miles west of High River, alt. 4500 ft","32 miles west of High River, alt. 4,500 feet, Canada: Alberta",50.585539,-114.59444,World Geodetic System 1984,10000,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Bonasa umbellus umbelloides,CHAS:Bird:4921,07/24/1931,1931-07-24,1931-07-24,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region","32 miles west of High River, alt. 4500 ft","32 mi W High River, 4500' alt.",50.585539,-114.59444,World Geodetic System 1984,10000,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Bombycilla cedrorum,CHAS:Bird:4931,06/18/1931,1931-06-18,1931-06-18,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region",33 miles west of High River,"33 mi W High River, Alberta, Can.",50.582141,-114.609789,World Geodetic System 1984,14942,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Spizella passerina,CHAS:Bird:5414,06/12/1931,1931-06-12,1931-06-12,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region","33 miles west of High River, alt. 4400 ft","33 miles, W High River, Alt. 4400 ft",50.582141,-114.609789,World Geodetic System 1984,7942,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Tyrannus tyrannus,CHAS:Bird:4929,06/27/1931,1931-06-27,1931-06-27,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region","33 miles west of High River, alt. 4450 ft",33mi W High River; alt 4450 Ft,50.582141,-114.609789,World Geodetic System 1984,8000,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Colaptes auratus luteus,CHAS:Bird:5408,07/11/1930,1930-07-11,1930-07-11,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region","33 miles west of High River, alt. 4450 ft",33mi W High River Alt. 4450,50.582141,-114.609789,World Geodetic System 1984,8000,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Zonotrichia leucophrys gambelii,CHAS:Bird:4932,07/10/1931,1931-07-10,1931-07-10,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region","33 miles west of High River, alt. 4450 ft","33 miles west of High River, alt. 4,450 (feet)",50.582141,-114.609789,World Geodetic System 1984,8000,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Contopus sordidulus sordidulus,CHAS:Bird:5421,"July 11, 193?; July 11, 1931",1931-07-11,1931-07-11,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region","35 miles west of High River, alt. 4450 ft",35mi W High River alt 4450',50.582483,-114.667721,World Geodetic System 1984,16281,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Spizella passerina arizonae,CHAS:Bird:4924,06/28/1931,1931-06-28,1931-06-28,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region","36 miles west of High River, alt. 4500 ft","36 miles west of High River, alt. 4500', Alberta, Canada",50.579525,-114.675707,World Geodetic System 1984,7942,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Dendroica coronata,CHAS:Bird:5411,"6/17/1931; July 17, 1931",1931-07-17,1931-07-17,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region",38 miles west of High River,"38 mi. W High River, Alberta, Can.",50.575164,-114.734759,World Geodetic System 1984,16884,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Dendroica fusca,CHAS:Bird:5412,"6/17/1931; July 17, 1931",1931-07-17,1931-07-17,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region",38 miles west of High River,38 miles west of High River,50.575164,-114.734759,World Geodetic System 1984,16884,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Pheucticus ludovicianus,CHAS:Bird:5417,06/17/1931,1931-06-17,1931-06-17,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region","Flat Creek, 35 miles west of High River, alt. 4500 ft","Flat Cr. 35 mi W High River, Alt 4500'",50.576036,-114.663347,World Geodetic System 1984,4553,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Pooecetes gramineus confinis,CHAS:Bird:4926,06/19/1931,1931-06-19,1931-06-19,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region","Flat Creek, 35 miles west of High River, alt. 4650 ft","Flat Creek 35 miles west of High River; Alt. 4,650 feet",50.582483,-114.667721,World Geodetic System 1984,16884,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Molothrus ater ater,CHAS:Bird:4933,06/19/1931,1931-06-19,1931-06-19,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region",Foothills 40 miles southwest of Calgary,foothills 40 mi SW Calgary,50.770853,-114.871602,World Geodetic System 1984,30649,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-19,Perisoreus canadensis,CHAS:Bird:15922,08/04/1895,1895-08-04,1895-08-04,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region","Pekisko Cove, 28 miles west of High River",Pekisko Cove; 28 miles west of High River. Canada: Alberta,50.432778,-114.160556,World Geodetic System 1984,27521,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Actitis macularius,CHAS:Bird:5420,06/24/1931,1931-06-24,1931-06-24,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region","Pekisko Creek, 28 miles west of High River","Pekisko Creek, 28 mi W High River",50.432778,-114.160556,World Geodetic System 1984,27521,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Pica hudsonia,CHAS:Bird:5405,07/26/1931,1931-07-26,1931-07-26,accepted place of collection,unverified
"North America, Canada, Alberta, Calgary Region","Pekisko Creek, 28 miles west of High River, alt 4300 ft","Pekasko [Pekisko] Cr. 28 mi W (alt) 4,300'",50.432778,-114.160556,World Geodetic System 1984,27521,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Lanius ludovicianus excubitorides,CHAS:Bird:5416,07/26/1931,1931-07-26,1931-07-26,accepted place of collection,unverified
"North America, Canada, Alberta",Red Deer,"Red Deer, NW Canada",52.266667,-113.8,World Geodetic System 1984,7732,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Perisoreus canadensis,CHAS:Bird:15923,01/15/1896,1896-01-15,1896-01-15,accepted place of collection,unverified
"North America, Canada, British Columbia",Banff,"Banff, British Columbia",51.166667,-115.566667,World Geodetic System 1984,3299,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Dendragapus obscurus richardsonii,CHAS:Bird:18946,[no date recorded],1879-09-23,1949-12-31,accepted place of collection,unverified
"North America, Canada, British Columbia",Masset,,54.016667,-132.15,World Geodetic System 1984,8113,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-19,Corvus caurinus,CHAS:Bird:2345,05/09/1920,1920-05-09,1920-05-09,accepted place of collection,unverified
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan","Okanagon, B.C.",50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Tyrannus verticalis,CHAS:Bird:8287,Aug. 1919,1919-08-01,1919-08-30,accepted place of collection,unverified
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing","Okanagan Landing, British Columbia",50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Dendragapus obscurus richardsonii,CHAS:Bird:2352,09/16/1926,1926-09-16,1926-09-16,accepted place of collection,unverified
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Megascops kennicottii macfarlani,CHAS:Bird:2357,12/27/1924,1924-12-27,1924-12-27,accepted place of collection,unverified
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagon Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Dryocopus pileatus,CHAS:Bird:4149,09/24/1913,1913-09-24,1913-09-24,accepted place of collection,unverified
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagon Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Colaptes auratus,CHAS:Bird:4156,03/21/1914,1914-03-21,1914-03-21,accepted place of collection,unverified
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Picoides arcticus,CHAS:Bird:4154,"09/05/1930 aka May 9, 1930",1930-05-09,1930-05-09,accepted place of collection,unverified
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Picoides arcticus,CHAS:Bird:4155,05/09/1930,1930-05-09,1930-05-09,accepted place of collection,unverified
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Falco mexicanus,CHAS:Bird:4148,10/29/1930,1930-10-29,1930-10-29,accepted place of collection,unverified
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagon Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Glaucidium gnoma,CHAS:Bird:2354,01/08/1924,1924-01-08,1924-01-08,accepted place of collection,unverified
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagon Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Glaucidium gnoma,CHAS:Bird:2355,01/30/1922,1922-01-30,1922-01-30,accepted place of collection,unverified
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Cypseloides niger,CHAS:Bird:4152,"06/13/1930 or June 30, 1913",1930-06-13,1930-06-30,accepted place of collection,unverified
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Cypseloides niger,CHAS:Bird:4153,06/11/1930,1930-06-11,1930-06-11,accepted place of collection,unverified
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Cyanocitta stelleri annectens,CHAS:Bird:2342,02/18/1922,1922-02-18,1922-02-18,accepted place of collection,unverified
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Cyanocitta stelleri annectens,CHAS:Bird:2343,12/20/1911,1911-12-20,1911-12-20,accepted place of collection,unverified
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing","Okanagan Landing, British Columbia",50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Dendragapus obscurus richardsonii,CHAS:Bird:2353,10/12/1924,1924-10-12,1924-10-12,accepted place of collection,unverified
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing","Okanagon Landing, British Columbia",50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Canachites canadensis franklinii,CHAS:Bird:5710,10/12/1931,1931-10-12,1931-10-12,accepted place of collection,unverified
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagon Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Tympanuchus phasianellus columbianus,CHAS:Bird:2351,10/13/1929,1929-10-13,1929-10-13,accepted place of collection,unverified
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing","Okanagon Landing, British Columbia",50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Bonasa umbellus umbelloides,CHAS:Bird:2349,11/29/1913,1913-11-29,1913-11-29,accepted place of collection,unverified
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing","Okanagon Landing, British Columbia",50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Bonasa umbellus umbelloides,CHAS:Bird:2350,09/30/1929,1929-09-30,1929-09-30,accepted place of collection,unverified
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-17,Perisoreus canadensis capitalis,CHAS:Bird:2341,11/27/1912,1912-11-27,1912-11-27,accepted place of collection,unverified
