COLLECTION_OBJECT_ID,ENTEREDBY,CAT_NUM,OTHER_ID_NUM_1,OTHER_ID_NUM_TYPE_1,OTHER_ID_REFERENCES_1,OTHER_ID_NUM_2,OTHER_ID_NUM_TYPE_2,OTHER_ID_REFERENCES_2,OTHER_ID_NUM_3,OTHER_ID_NUM_TYPE_3,OTHER_ID_REFERENCES_3,ACCN,TAXON_NAME,NATURE_OF_ID,ID_MADE_BY_AGENT,MADE_DATE,IDENTIFICATION_REMARKS,VERBATIM_DATE,BEGAN_DATE,ENDED_DATE,HIGHER_GEOG,SPEC_LOCALITY,VERBATIM_LOCALITY,EVENT_ASSIGNED_BY_AGENT,EVENT_ASSIGNED_DATE,VERIFICATIONSTATUS,MINIMUM_ELEVATION,MAXIMUM_ELEVATION,ORIG_ELEV_UNITS,COLLECTOR_AGENT_1,COLLECTOR_ROLE_1,COLLECTOR_AGENT_2,COLLECTOR_ROLE_2,GUID_PREFIX,COLL_OBJECT_REMARKS,PART_NAME_1,PART_CONDITION_1,PART_LOT_COUNT_1,PART_DISPOSITION_1,PART_REMARK_1,PART_NAME_2,PART_CONDITION_2,PART_LOT_COUNT_2,PART_DISPOSITION_2,PART_REMARK_2,ATTRIBUTE_1,ATTRIBUTE_VALUE_1,ATTRIBUTE_DETERMINER_1,ATTRIBUTE_DATE_1,ATTRIBUTE_2,ATTRIBUTE_VALUE_2,ATTRIBUTE_DETERMINER_2,ATTRIBUTE_DATE_2,ATTRIBUTE_REMARKS_2,ATTRIBUTE_3,ATTRIBUTE_VALUE_3,ATTRIBUTE_DETERMINER_3,ATTRIBUTE_DATE_3,SPECIMEN_EVENT_REMARK,SPECIMEN_EVENT_TYPE
137,ekrimmel,2017.14.19,Herbert C. Brun-1296,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Efferia sp.,legacy,unknown,,Fly.,Sep 05 1901,1901-09-05,1901-09-05,"North America, United States, Ohio, Licking County",Newark,FROM SPECIMEN: Newark,Micah Saugen,2017-02-15,unverified,,,,R. C. Osburn,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-23). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,verbatim collector,R.C. Osburn,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
114,ekrimmel,2017.14.51,Herbert C. Brun-1297,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Promachus vertebratus,legacy,unknown,,Fly.,[no date recorded],1800,2018-01-11,"North America, United States, Ohio, Butler County",Oxford,[transcribed directly into formatted locality fields],Micah Saugen,2017-02-15,unverified,,,,unknown,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,verbatim collector,W.H.S.,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
115,ekrimmel,2017.14.52,Herbert C. Brun-1298,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Promachus vertebratus,legacy,unknown,,Fly.,8/16/1916,1916-08-16,1916-08-16,"North America, United States, Ohio, Franklin County",Columbus,FROM SPECIMEN: Columbus,Micah Saugen,2017-02-15,unverified,,,,D. C. Hall,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,verbatim collector,D.C. Hall,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
59,ekrimmel,2017.14.21,Herbert C. Brun-1416,collector number,self,83,original identifier,self,,,,[CHAS:Mamm]2017.14,Laphria gibbosus,legacy,unknown,,Fly.,[no date recorded],1800,2018-01-11,no higher geography recorded,no specific locality recorded,[no locality recorded],Micah Saugen,2017-02-15,unverified,,,,unknown,collector,,,CHAS:Ento,"INTERNAL NOTES: H. Brun: ""Purch. Fr. Staudinger + Bang- Haas; no. 83; Label on the first specimen. #1416."" DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
76,ekrimmel,2017.14.36,Herbert C. Brun-1418,collector number,self,82,original identifier,self,,,,[CHAS:Mamm]2017.14,Lasiopogon cinctus,legacy,unknown,,Fly.,[no date recorded],1800,2018-01-11,"Europe, Germany, Berlin",Berlin,FROM SPECIMEN: Umgebg,Micah Saugen,2017-02-15,unverified,,,,unknown,collector,,,CHAS:Ento,"INTERNAL NOTES: H. Brun: ""Purch. Fr. Staudinger + Bang- Haas; no.82; The label in on my #1418."" DATA HISTORY: Inventory catalogued/verified by H. Arieti (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
77,ekrimmel,2017.14.37,Herbert C. Brun-1419,collector number,self,82,original identifier,self,,,,[CHAS:Mamm]2017.14,Lasiopogon cinctus,legacy,unknown,,Fly.,[no date recorded],1800,2018-01-11,"Europe, Germany, Berlin",Berlin,FROM SPECIMEN: Umgebg,Micah Saugen,2017-02-15,unverified,,,,unknown,collector,,,CHAS:Ento,"INTERNAL NOTES: H. Brun: ""Purch. Fr. Staudinger + Bang- Haas; no.82; The label in on my #1418."" DATA HISTORY: Inventory catalogued/verified by H. Arieti (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
45,ekrimmel,2017.14.6,Herbert C. Brun-1420,collector number,self,81,original identifier,self,,,,[CHAS:Mamm]2017.14,Dioctria oelandica,legacy,unknown,,Fly.,9/20/1905,1905-09-20,1905-09-20,"Europe, Germany, Berlin",Berlin,[transcribed directly into formatted locality fields],Micah Saugen,2017-02-15,unverified,,,,unknown,collector,,,CHAS:Ento,"INTERNAL NOTES: H. Brun: ""Purch. Fr. Staudinger + Bang- Haas; no. 81; Label is on my #1420"". DATA HISTORY: Inventory catalogued/verified by H. Arieti (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
46,ekrimmel,2017.14.7,Herbert C. Brun-1421,collector number,self,81,original identifier,self,,,,[CHAS:Mamm]2017.14,Dioctria sp.,legacy,unknown,,Fly.,5/25/1913,1913-05-25,1913-05-25,"Europe, Germany, Saxony",Dresden,[transcribed directly into formatted locality fields],Micah Saugen,2017-02-15,unverified,,,,unknown,collector,,,CHAS:Ento,"INTERNAL NOTES: H. Brun: ""Purch. Fr. Staudinger + Bang- Haas; no. 81; Label is on my #1420"". DATA HISTORY: Inventory catalogued/verified by H. Arieti (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
82,ekrimmel,2017.14.39,Herbert C. Brun-1422,collector number,self,80,original identifier,self,,,,[CHAS:Mamm]2017.14,Leptogaster cylindrica,legacy,unknown,,Fly.,2 Juli 1916,1916-07-02,1916-07-02,"Europe, Germany, Saxony",Dolzschen,FROM SPECIMEN: Dolzschen,Micah Saugen,2017-02-15,unverified,,,,unknown,collector,,,CHAS:Ento,"INTERNAL NOTES: H. Brun: ""Purch. Fr. Staudinger + Bang- Haas; no. 80; Label on my #1422"". DATA HISTORY: Inventory catalogued/verified by H. Arieti (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
83,ekrimmel,2017.14.40,Herbert C. Brun-1423,collector number,self,80,original identifier,self,,,,[CHAS:Mamm]2017.14,Leptogaster cylindrica,legacy,unknown,,Fly.,2 Juli 1916,1916-07-02,1916-07-02,"Europe, Germany, Saxony",Dolzschen,FROM SPECIMEN: Dolzschen,Micah Saugen,2017-02-15,unverified,,,,unknown,collector,,,CHAS:Ento,"INTERNAL NOTES: H. Brun: ""Purch. Fr. Staudinger + Bang- Haas; no. 80; Label on my #1422"". DATA HISTORY: Inventory catalogued/verified by H. Arieti (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
94,ekrimmel,2017.14.43,Herbert C. Brun-1578,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Leptogaster sp.,legacy,unknown,,Fly.,Jul 06 1918,1918-07-06,1918-07-06,"North America, Canada, Ontario",Gull Lake,FROM SPECIMEN: Gull Lake,Micah Saugen,2017-02-15,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Purchased from H. S. Parish. DATA HISTORY: Inventory catalogued/verified by H. Arieti (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
91,ekrimmel,2017.14.44,Herbert C. Brun-1579,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Leptogaster sp.,legacy,unknown,,Fly.,Aug 02 1918,1918-08-02,1918-08-02,"North America, Canada, Ontario",Gull Lake,FROM SPECIMEN: Gull Lake,Micah Saugen,2017-02-15,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Purchased from H. S. Parish. DATA HISTORY: Inventory catalogued/verified by H. Arieti (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
92,ekrimmel,2017.14.41,Herbert C. Brun-1580,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Leptogaster sp.,legacy,unknown,,Fly.,[no date recorded],1800,2018-01-11,"North America, Canada",no specific locality recorded,[transcribed directly into formatted locality fields],Micah Saugen,2017-02-15,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Purchased from H. S. Parish. DATA HISTORY: Inventory catalogued/verified by H. Arieti (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
93,ekrimmel,2017.14.42,Herbert C. Brun-1581,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Leptogaster sp.,legacy,unknown,,Fly.,[no date recorded],1800,2018-01-11,"North America, Canada",no specific locality recorded,[transcribed directly into formatted locality fields],Micah Saugen,2017-02-15,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Purchased from H. S. Parish. DATA HISTORY: Inventory catalogued/verified by H. Arieti (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
63,ekrimmel,2017.14.23,Herbert C. Brun-1582,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Laphria sp.,legacy,unknown,,Fly.,10/14-6-21,1921-06-10,1921-06-14,"North America, Canada, Ontario",Gull Lake,FROM SPECIMEN: Gull Lake,Micah Saugen,2017-02-15,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Purchased from H. S. Parish. DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
64,ekrimmel,2017.14.32,Herbert C. Brun-1583,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Laphria sp.,legacy,unknown,,Fly.,7/19/2027,1921-07-19,1921-07-19,"North America, Canada, Ontario",White Lake,FROM SPECIMEN: White Lake,Micah Saugen,2017-02-15,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Purchased from H. S. Parish. DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
146,ekrimmel,2017.14.60,Herbert C. Brun-1584,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Asilidae,legacy,unknown,,Fly.,[no date recorded],1800,2018-01-11,"North America, Canada",no specific locality recorded,[transcribed directly into formatted locality fields],Micah Saugen,2017-02-15,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Purchased from H. S. Parish. DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
147,ekrimmel,2017.14.59,Herbert C. Brun-1616,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Asilidae,legacy,unknown,,Fly.,Jul 27 1928,1928-07-27,1928-07-27,"Asia, China, Sichuan Province","Chengdu, Dujiangyan City",FROM SPECIMEN: Kwanhsien,Micah Saugen,2017-02-15,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Purchased from H. S. Parish. H. Brun: ""nos. 1615/1620 Bo't. of H. S. Parish"". DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Fair. Right wing pinned separately next to specimen.,1,in collection,,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
155,ekrimmel,2017.14.57,Herbert C. Brun-1618,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Asilidae,legacy,unknown,,Fly.,Jul 10 1928,1928-07-10,1928-07-10,"Asia, China, Sichuan Province","Chengdu, Dujiangyan City",FROM SPECIMEN: Kwanhsien,Micah Saugen,2017-02-15,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Purchased from H. S. Parish. H. Brun: ""nos. 1615/1620 Bo't. of H. S. Parish"". DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
156,ekrimmel,2017.14.58,Herbert C. Brun-1620,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Asilidae,legacy,unknown,,Fly.,Jul 10 1928,1928-07-10,1928-07-10,"Asia, China, Sichuan Province","Chengdu, Dujiangyan City",FROM SPECIMEN: Kwanhsien,Micah Saugen,2017-02-15,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Purchased from H. S. Parish. H. Brun: ""nos. 1615/1620 Bo't. of H. S. Parish"". DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
65,ekrimmel,2017.14.26,Herbert C. Brun-1695,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Laphria sp.,legacy,unknown,,Fly.,Jun 25 1929,1929-06-25,1929-06-25,"North America, Canada, Ontario",Toronto,[transcribed directly into formatted locality fields],Micah Saugen,2017-02-15,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Purchased from H. S. Parish. DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
66,ekrimmel,2017.14.27,Herbert C. Brun-1696,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Laphria sp.,legacy,unknown,,Fly.,Jun 25 1929,1929-06-25,1929-06-25,"North America, Canada, Ontario",Toronto,[transcribed directly into formatted locality fields],Micah Saugen,2017-02-15,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Purchased from H. S. Parish. DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
67,ekrimmel,2017.14.28,Herbert C. Brun-1697,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Laphria sp.,legacy,unknown,,Fly.,Jun 25 1929,1929-06-25,1929-06-25,"North America, Canada, Ontario",Toronto,[transcribed directly into formatted locality fields],Micah Saugen,2017-02-15,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Purchased from H. S. Parish. DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
68,ekrimmel,2017.14.29,Herbert C. Brun-1698,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Laphria sp.,legacy,unknown,,Fly.,Jun 25 1929,1929-06-25,1929-06-25,"North America, Canada, Ontario",Toronto,[transcribed directly into formatted locality fields],Micah Saugen,2017-02-15,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Purchased from H. S. Parish. DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-22). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
