COLLECTION_OBJECT_ID,ENTEREDBY,CAT_NUM,ACCN,OTHER_ID_NUM_1,OTHER_ID_NUM_TYPE_1,OTHER_ID_REFERENCES_1,TAXON_NAME,NATURE_OF_ID,ID_MADE_BY_AGENT,MADE_DATE,IDENTIFICATION_REMARKS,VERBATIM_DATE,BEGAN_DATE,ENDED_DATE,HIGHER_GEOG,SPEC_LOCALITY,VERBATIM_LOCALITY,EVENT_ASSIGNED_BY_AGENT,EVENT_ASSIGNED_DATE,VERIFICATIONSTATUS,MINIMUM_ELEVATION,MAXIMUM_ELEVATION,ORIG_ELEV_UNITS,COLLECTOR_AGENT_1,COLLECTOR_ROLE_1,COLLECTOR_AGENT_2,COLLECTOR_ROLE_2,GUID_PREFIX,COLL_OBJECT_REMARKS,PART_NAME_1,PART_CONDITION_1,PART_LOT_COUNT_1,PART_DISPOSITION_1,PART_REMARK_1,PART_NAME_2,PART_CONDITION_2,PART_LOT_COUNT_2,PART_DISPOSITION_2,PART_REMARK_2,ATTRIBUTE_1,ATTRIBUTE_VALUE_1,ATTRIBUTE_DATE_1,ATTRIBUTE_DETERMINER_1,ATTRIBUTE_2,ATTRIBUTE_VALUE_2,ATTRIBUTE_DET_METH_2,ATTRIBUTE_DATE_2,ATTRIBUTE_DETERMINER_2,ATTRIBUTE_3,ATTRIBUTE_VALUE_3,ATTRIBUTE_DATE_3,ATTRIBUTE_DET_METH_3,ATTRIBUTE_DETERMINER_3,SPECIMEN_EVENT_REMARK,SPECIMEN_EVENT_TYPE
1020,ekrimmel,2017.10.1573,[CHAS:Mamm]2017.10,,,,Scutelleridae,legacy,unknown,,,Oct-83,1983-10-01,1983-10-31,"Central America, Costa Rica, Heredia",Cuestio Angel,"FROM SPECIMEN: ""Cuestio Angel""",Erica Krimmel,2016-07-19,unverified,750,750,m,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-08-30). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),Fair. Left hind leg almost completely detached.,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1021,ekrimmel,2017.10.1574,[CHAS:Mamm]2017.10,,,,Scutelleridae,legacy,unknown,,,[no date recorded],1800,2017-10-11,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1022,ekrimmel,2017.10.1575,[CHAS:Mamm]2017.10,,,,Scutelleridae,legacy,unknown,,,"""3/5""",1800,2017-10-11,"North America, United States, Florida, Volusia County",Port Orange,[transcribed directly into formatted locality fields],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1023,ekrimmel,2017.10.1576,[CHAS:Mamm]2017.10,,,,Scutelleridae,legacy,unknown,,,"""9/4""",1800,2017-10-11,"North America, United States, Florida",Indian River,[transcribed directly into formatted locality fields],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1024,ekrimmel,2017.10.1577,[CHAS:Mamm]2017.10,,,,Scutelleridae,legacy,unknown,,,Nov-73,1973-11-01,1973-11-30,"Asia, Malaysia",no specific locality recorded,[transcribed directly into formatted locality fields],Michelle Hauer,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-22). Record last updated in Excel (prior to Arctos migration) by Michelle Hauer (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1025,ekrimmel,2017.10.1578,[CHAS:Mamm]2017.10,,,,Corimelaena pulicaria,legacy,unknown,,Negro bug.,[no date recorded],1800,2017-10-11,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,EXHIBIT AND LOAN HISTORY: Specimen originally from display case that was dismantled due to pest infestation. DATA HISTORY: Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1026,ekrimmel,2017.10.1579,[CHAS:Mamm]2017.10,,,,Corimelaena pulicaria,legacy,unknown,,Negro bug.,[no date recorded],1800,2017-10-11,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,EXHIBIT AND LOAN HISTORY: Specimen originally from display case that was dismantled due to pest infestation. DATA HISTORY: Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1027,ekrimmel,2017.10.1580,[CHAS:Mamm]2017.10,,,,Corimelaena sp.,legacy,unknown,,,20-Jun,1800-06-20,2017-06-20,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1028,ekrimmel,2017.10.1581,[CHAS:Mamm]2017.10,,,,Corimelaena sp.,legacy,unknown,,,[no date recorded],1800,2017-10-11,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1029,ekrimmel,2017.10.1582,[CHAS:Mamm]2017.10,,,,Corimelaena sp.,legacy,unknown,,,[no date recorded],1800,2017-10-11,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1030,ekrimmel,2017.10.1583,[CHAS:Mamm]2017.10,,,,Corimelaena sp.,legacy,unknown,,,[no date recorded],1800,2017-10-11,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,4,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1036,ekrimmel,2017.10.1584,[CHAS:Mamm]2017.10,11,original identifier,self,Tingidae,legacy,unknown,,,5/12/1934,1934-05-12,1934-05-12,"North America, United States, Indiana, Porter County",Ogden Dunes,FROM SPECIMEN: Ogden Dunes,Erica Krimmel,2016-07-19,unverified,,,,Donald C. Lowrie,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-03-01). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,verbatim collector,D.C. Lowrie,2017-10-11,Erica Krimmel,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,Collected on pine.,accepted place of collection
1037,ekrimmel,2017.10.1585,[CHAS:Mamm]2017.10,,,,Tingidae,legacy,unknown,,,9/23/1934,1934-09-23,1934-09-23,"North America, United States, Illinois","Chicago, Bachelor's Grove Woods Forest Preserve","FROM SPECIMEN: ""Bachelor [Grove] Woods""",Erica Krimmel,2016-07-19,unverified,,,,Donald C. Lowrie,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-03-01). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,verbatim collector,D.C. Lowrie,2017-10-11,Erica Krimmel,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1038,ekrimmel,2017.10.1586,[CHAS:Mamm]2017.10,,,,Tingidae,legacy,unknown,,,9/23/1934,1934-09-23,1934-09-23,"North America, United States, Illinois","Chicago, Bachelor's Grove Woods Forest Preserve","FROM SPECIMEN: ""Bachelor [Grove] Woods""",Erica Krimmel,2016-07-19,unverified,,,,Donald C. Lowrie,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-03-01). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,verbatim collector,D.C. Lowrie,2017-10-11,Erica Krimmel,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1039,ekrimmel,2017.10.1587,[CHAS:Mamm]2017.10,,,,Tingidae,legacy,unknown,,,9/23/1934,1934-09-23,1934-09-23,"North America, United States, Illinois","Chicago, Bachelor's Grove Woods Forest Preserve","FROM SPECIMEN: ""Bachelor [Grove] Woods""",Erica Krimmel,2016-07-19,unverified,,,,Donald C. Lowrie,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-03-01). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,verbatim collector,D.C. Lowrie,2017-10-11,Erica Krimmel,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1040,ekrimmel,2017.10.1588,[CHAS:Mamm]2017.10,,,,Tingidae,legacy,unknown,,,9/7/1935,1935-09-07,1935-09-07,"North America, United States, Illinois, Kankakee County",no specific locality recorded,FROM SPECIMEN: Kankakee Co.,Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-03-01). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1041,ekrimmel,2017.10.1589,[CHAS:Mamm]2017.10,11,original identifier,self,Tingidae,legacy,unknown,,,[no date recorded],1800,2017-10-11,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-03-01). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1042,ekrimmel,2017.10.1590,[CHAS:Mamm]2017.10,,,,Tingidae,legacy,unknown,,,[no date recorded],1800,2017-10-11,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-03-01). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1043,ekrimmel,2017.10.1591,[CHAS:Mamm]2017.10,,,,Tingidae,legacy,unknown,,,[no date recorded],1800,2017-10-11,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-03-01). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1044,ekrimmel,2017.10.1592,[CHAS:Mamm]2017.10,,,,Tingidae,legacy,unknown,,,[no date recorded],1800,2017-10-11,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-03-01). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1045,ekrimmel,2017.10.1593,[CHAS:Mamm]2017.10,,,,Tingidae,legacy,unknown,,,[no date recorded],1800,2017-10-11,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-03-01). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1046,ekrimmel,2017.10.1594,[CHAS:Mamm]2017.10,,,,Hemiptera,legacy,unknown,,,6/1883,1883-06-01,1883-06-30,"North America, United States, Illinois",northern Illinois,FROM SPECIMEN: Northern Illinois,Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-03-01). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,verbatim collector,Westcott,2017-10-11,Erica Krimmel,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1047,ekrimmel,2017.10.1595,[CHAS:Mamm]2017.10,,,,Hemiptera,legacy,unknown,,,1904-09-05,1904-09-05,1904-09-05,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-03-01). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,Collected at light.,accepted place of collection
1052,ekrimmel,2017.10.1596,[CHAS:Mamm]2017.10,,,,Hemiptera,legacy,unknown,,,6/3/1879,1879-06-03,1879-06-03,"North America, United States, Colorado, El Paso County",Manitou Springs,[transcribed directly into formatted locality fields],Erica Krimmel,2016-07-19,unverified,6124,6124,ft,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-03-01). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1053,ekrimmel,2017.10.1597,[CHAS:Mamm]2017.10,,,,Hemiptera,legacy,unknown,,,9/8/1935,1935-09-08,1935-09-08,"North America, United States, Illinois, Kankakee County",no specific locality recorded,[transcribed directly into formatted locality fields],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-03-01). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1054,ekrimmel,2017.10.1598,[CHAS:Mamm]2017.10,,,,Hemiptera,legacy,unknown,,,9/8/1935,1935-09-08,1935-09-08,"North America, United States, Illinois, Kankakee County",no specific locality recorded,[transcribed directly into formatted locality fields],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-03-01). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1055,ekrimmel,2017.10.1599,[CHAS:Mamm]2017.10,,,,Hemiptera,legacy,unknown,,,[no date recorded],1800,2017-10-11,"North America, United States, Washington, Spokane County",Spokane,[transcribed directly into formatted locality fields],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-03-01). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1056,ekrimmel,2017.10.1600,[CHAS:Mamm]2017.10,,,,Hemiptera,legacy,unknown,,,[no date recorded],1800,2017-10-11,"North America, United States, Florida",no specific locality recorded,[transcribed directly into formatted locality fields],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-03-01). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1057,ekrimmel,2017.10.1601,[CHAS:Mamm]2017.10,,,,Hemiptera,legacy,unknown,,,[no date recorded],1800,2017-10-11,"North America, United States, Florida",no specific locality recorded,[transcribed directly into formatted locality fields],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-03-01). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1058,ekrimmel,2017.10.1602,[CHAS:Mamm]2017.10,,,,Hemiptera,legacy,unknown,,,9/28/1899,1899-09-28,1899-09-28,"North America, United States, Illinois",no specific locality recorded,[transcribed directly into formatted locality fields],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-03-01). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,2,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
1059,ekrimmel,2017.10.1603,[CHAS:Mamm]2017.10,,,,Hemiptera,legacy,unknown,,,[no date recorded],1800,2017-10-11,"North America, United States, Illinois",northern Illinois,FROM SPECIMEN: Northern Illinois,Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-03-01). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,,accepted place of collection
