guid,scientific_name,made_date,nature_of_id,accepted_fg,identification_remarks,agent_1
CHAS:Herp:943,Bufo woodhousii,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:944,Ambystoma sp.,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9480,Hyla arenicolor,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9513,Spea bombifrons,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9514,Spea bombifrons,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9515,Spea bombifrons,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9516,Spea bombifrons,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9517,Spea bombifrons,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:953,Eurycea lucifuga,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:954,Pseudotriton ruber schencki,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:955,Gyrinophilus porphyriticus danielsi,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9551,Rana pipiens,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9560,Rana pipiens,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9561,Rana sp.,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9562,Rana sp.,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9563,Rana sp.,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9564,Rana sp.,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9565,Rana sp.,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9566,Rana sp.,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9567,Rana sp.,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9568,Rana sp.,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9569,Rana sp.,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9570,Rana sp.,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9571,Rana sp.,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9572,Rana sp.,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9573,Rana sp.,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9574,Rana sp.,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9575,Rana sp.,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9576,Rana sp.,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9577,Rana sp.,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:959,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:960,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:961,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:962,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:963,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:964,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:965,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9657,Rana pipiens,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:966,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:967,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:968,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:969,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9695,Hyla arenicolor,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9696,Rana pipiens,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:970,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:971,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:972,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:973,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:974,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:975,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:976,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:977,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:978,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:979,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:980,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:981,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:982,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:983,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:984,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:985,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:986,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:987,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:988,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:989,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:990,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:991,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:992,Acris crepitans blanchardi,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:993,Acris crepitans blanchardi,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:995,Plethodon cinereus,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:996,Pseudacris triseriata,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:997,Pseudacris triseriata,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:998,Pseudacris triseriata,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9989,Hyla arenicolor,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:999,Pseudacris triseriata,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9990,Hyla arenicolor,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9991,Hyla arenicolor,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9992,Hyla arenicolor,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9993,Hyla arenicolor,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9994,Hyla arenicolor,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9995,Hyla arenicolor,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9996,Hyla arenicolor,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9997,Hyla arenicolor,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9998,Hyla arenicolor,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:9999,Hyla arenicolor,,unknown,0,Identification per FileMaker Pro database record.,unknown
CHAS:Herp:18618,Bufo quercicus ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:18619,Bufo quercicus ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:18627,Eurycea bislineata cirrigera ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:18628,Eurycea bislineata cirrigera ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:18631,Eurycea sp. ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:18632,Eurycea sp. ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:18684,Acris ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:18685,Acris ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:18686,Acris ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:18687,Acris ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:18688,Acris ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:18689,Acris ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:18690,Acris ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:18828,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:18829,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:18830,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:18831,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:18883,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:18884,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:18885,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:18947,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19087,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19088,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19089,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19090,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19091,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19093,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19176,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19177,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19178,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19179,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19180,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19181,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19182,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19183,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19184,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19185,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19186,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19187,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19188,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19189,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19190,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19191,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19192,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19193,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19194,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19195,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19196,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19197,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19198,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19199,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19200,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19201,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19202,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19203,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19204,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19205,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19206,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19207,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19208,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19209,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19210,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19211,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19212,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19213,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19214,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19215,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19216,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19246,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19247,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19248,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19249,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19250,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19251,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19252,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19253,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19254,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19255,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19256,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19257,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19258,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19312,Hyla crucifer crucifer ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19313,Hyla crucifer crucifer ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19314,Hyla crucifer crucifer ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19315,Hyla crucifer crucifer ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19316,Hyla crucifer crucifer ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19317,Hyla crucifer crucifer ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19340,Rana clamitans ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19398,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19401,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19402,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19403,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19471,Pseudacris nigrita triseriata ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19472,Pseudacris nigrita triseriata ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19473,Pseudacris nigrita triseriata ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19474,Pseudacris nigrita triseriata ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19475,Pseudacris nigrita triseriata ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19476,Pseudacris nigrita triseriata ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19477,Pseudacris nigrita triseriata ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19636,Bufo sp. ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19637,Bufo sp. ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19638,Bufo sp. ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19639,Bufo sp. ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19640,Bufo sp. ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19641,Bufo sp. ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19642,Bufo sp. ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19643,Bufo sp. ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19644,Bufo sp. ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19645,Bufo sp. ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19646,Bufo sp. ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19647,Bufo sp. ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19648,Bufo sp. ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19649,Bufo sp. ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19693,Acris crepitans ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19704,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19705,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19792,Bufo sp. ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19793,Bufo sp. ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19794,Bufo sp. ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19795,Bufo sp. ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:19824,Ambystoma jeffersonianum ,,unknown,0,Identification per R. A. Edgren catalogue book record.,unknown
CHAS:Herp:1954.5355.756,Bufo sp. ,,unknown,0,"Per catalogue book record: Possibly fowleri? Catalogued with americanus, along with 1950-5. HKG 9/18/56",unknown
CHAS:Herp:1001,Hyla crucifer,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:1002,Hyla crucifer,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10135,Bufo alvarius,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10136,Bufo alvarius,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10137,Bufo alvarius,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10138,Bufo alvarius,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10139,Bufo alvarius,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10140,Bufo alvarius,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10141,Bufo alvarius,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10142,Bufo alvarius,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10143,Bufo alvarius,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10144,Bufo alvarius,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10145,Bufo alvarius,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10146,Bufo alvarius,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10147,Bufo alvarius,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10148,Bufo alvarius,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10149,Bufo alvarius,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10150,Bufo alvarius,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10151,Bufo alvarius,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10152,Bufo alvarius,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10153,Bufo cognatus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10154,Bufo cognatus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10155,Bufo cognatus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10156,Bufo cognatus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10157,Bufo cognatus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10158,Bufo cognatus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10159,Bufo cognatus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10160,Bufo cognatus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10161,Bufo cognatus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10162,Bufo cognatus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10163,Bufo cognatus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10164,Bufo cognatus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10165,Bufo cognatus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10166,Bufo cognatus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10167,Bufo punctatus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10168,Bufo punctatus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10169,Bufo punctatus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10170,Bufo woodhousii,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10171,Bufo woodhousii,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10172,Bufo woodhousii,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10174,Scaphiopus hammondii,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10182,Scaphiopus hammondii,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10183,Scaphiopus hammondii,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10184,Scaphiopus hammondii,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10185,Scaphiopus hammondii,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
