CAT_NUM,DEL_EVENT
6458,3228644
6459,3228338
646,3237080
6461,3228359
6462,3228360
6463,3228385
6464,3228125
6465,3229512
6466,3239649
6469,3229597
647,3394912
6470,3229293
6471,3228659
6472,3228339
6473,3228683
6474,3228418
6475,3229513
6476,3228126
6477,3229313
6478,3228543
6479,3228357
6480,3228176
6481,3229342
6482,3240277
6483,3240259
6484,3240237
6485,3240365
6487,3399473
6488,3240212
6493,3240421
6495,3239750
6496,3240213
6497,3239872
6498,3239749
6499,3240343
6500,3240021
6502,3238846
6503,3238863
6504,3239866
6505,3240753
6506,3238481
6507,3238482
6508,3237725
6509,3237592
6510,3237794
6511,3237789
6512,3237438
6513,3238798
6514,3238796
6515,3237588
6516,3238516
6517,3238813
6518,3238814
6519,3237927
652,3394149
6520,3238838
6521,3237439
6522,3237440
6523,3237464
6524,3237818
6525,3238582
6526,3237303
6527,3237261
6528,3237236
6529,3237237
6530,3238394
6531,3237590
6532,3237302
6533,3237925
6534,3237465
6535,3237747
6536,3237823
6537,3238837
6538,3237607
6539,3237926
6540,3237589
6541,3238795
6542,3237443
6543,3237873
6544,3237379
6545,3237247
6546,3237248
6547,3238416
6551,3231334
6552,3232271
6553,3232561
6554,3232250
6555,3232556
6556,3231406
6557,3231396
6558,3232251
6559,3232278
6560,3232277
6561,3232252
6562,3231598
6563,3232590
6564,3231521
6565,3231599
6566,3232243
6567,3231427
6568,3232273
6569,3232560
6570,3231436
6571,3231460
6572,3232253
6573,3231437
6574,3232272
6575,3232568
6576,3232239
6577,3232244
6578,3232241
6579,3231254
6580,3232240
6581,3231311
6583,3231452
6584,3231435
6585,3232234
6586,3231614
6587,3231255
6589,3232872
659,3232853
6590,3231560
6591,3231559
6592,3231657
6594,3231520
6595,3231572
6596,3231433
6597,3231753
6598,3231500
6599,3232179
660,3233297
6600,3238460
6601,3231525
6602,3231849
6603,3231797
6604,3231801
6605,3231505
6606,3232081
6607,3231796
6608,3231795
6609,3232082
661,3232695
6610,3231794
6611,3231766
6612,3237778
6613,3238799
6614,3238484
6615,3238486
6616,3231730
6617,3231754
6618,3231636
6619,3231532
662,3233152
6620,3231641
6621,3231537
6622,3231228
6623,3231504
6624,3231531
6625,3230439
6626,3231633
6627,3232130
6628,3231501
6629,3231524
663,3232686
6630,3231731
6631,3231750
6632,3231755
6633,3231639
6634,3231638
6635,3231605
6636,3231606
6637,3231642
6638,3231634
6639,3231637
664,3232828
6640,3232178
6641,3232055
6642,3231533
6643,3231203
6644,3231635
6645,3232129
6646,3237879
6647,3231800
6648,3238213
665,3232827
6650,3237793
6651,3231697
6652,3231402
6653,3399468
6654,3399469
6655,3231284
6656,3231716
6657,3231739
6658,3232151
666,3232692
6660,3232281
6661,3231285
6662,3231764
6663,3231283
6664,3231761
6666,3231623
6667,3230385
6668,3231343
6669,3232152
667,3232808
6670,3231400
6671,3232177
6672,3231418
6673,3231692
6674,3231419
6675,3231695
6676,3230442
6677,3231207
6678,3230441
668,3399466
6680,3231202
6681,3232108
6682,3232107
6684,3230775
6685,3228444
6686,3228317
6687,3237321
6688,3231600
6689,3228390
669,3233253
6692,3231488
6695,3231675
6696,3231661
6697,3231662
6698,3231217
6699,3231210
670,3233328
6700,3231185
6701,3231664
6702,3231759
6703,3231566
6704,3231702
6705,3231591
6706,3231676
6707,3231829
6708,3231547
6709,3231211
671,3233329
6710,3231833
6711,3231111
6712,3231565
6713,3231551
6714,3231710
6715,3231513
6716,3231114
6718,3231640
6719,3231573
672,3233348
6720,3231734
6721,3232155
6722,3231117
6723,3231118
6724,3231666
6725,3232033
6726,3231714
6727,3231685
6728,3231225
6729,3231709
673,3233349
6730,3230576
6731,3230600
6732,3231224
6733,3231512
6734,3231489
6735,3230512
6736,3230629
6737,3230630
6738,3230514
6739,3230513
674,3233350
6740,3231386
6741,3231696
6742,3231678
6743,3231677
6744,3231756
6745,3231688
6746,3231765
6747,3231691
6748,3231426
6749,3231410
675,3233351
6750,3231409
6751,3231813
6752,3237903
6753,3237904
6754,3237905
6755,3238239
6756,3238240
6757,3231782
6758,3231687
6759,3231552
676,3233631
6760,3394088
6762,3231414
6763,3231757
6765,3231781
6766,3232030
6767,3231834
6768,3231735
6769,3231465
677,3233961
6770,3231113
6771,3237900
6772,3231206
6773,3230443
6774,3230496
6775,3230412
6776,3230495
6777,3227497
6778,3231536
6779.2,3396545
678,3233986
6782,3394820
6783,3395069
6784,3231301
6785,3231745
6786,3237854
6787,3237901
6788,3237619
6789,3394266
679,3233830
6790,3231229
6792,3230824
6794,3231300
6795,3232031
6796,3230413
6797,3230472
6798,3231590
6799,3231119
68,3238889
6800,3231721
6801,3231630
6802,3231680
6803,3231629
6804,3231625
6805,3231122
6806,3231628
6807,3231679
6808,3231720
6809,3231698
681,3236604
6810,3231584
6811,3231651
6812,3231845
6813,3231588
6814,3231847
6815,3231844
6816,3231682
6817,3230448
6818,3230687
6819,3230444
682,3232934
6820,3230380
6821,3230688
6822,3230447
6823,3230384
6824,3230491
6825,3231802
6826,3231615
6827,3231824
6828,3231665
6829,3230407
683,3232876
6830,3231846
6831,3230672
6833,3231803
6834,3231798
6835,3231120
6836,3231121
6837,3230498
6839,3230693
684,3236375
6840,3230376
6841,3230410
6842,3231673
6843,3231793
6844,3234981
6845,3234947
6846,3236253
6847,3398177
6848,3398192
6849,3234973
685,3232884
6850,3236434
6851,3236460
6852,3235973
6854,3230415
6856,3232565
6857,3231327
6858,3231295
6859,3231330
686,3232882
6860,3232558
6861,3236957
6862,3232586
6863,3231428
6864,3231332
6865,3231423
6868,3232534
6869,3232463
687,3233825
6870,3231331
6871,3232238
6872,3231153
6873,3232242
6874,3232236
6875,3232796
6876,3231197
6877,3232235
6878,3232237
6879,3231454
688,3233698
6880,3231196
6881,3231296
6882,3231222
6883,3231297
6884,3231223
6885,3231248
6886,3231174
6887,3231148
6888,3231149
6889,3227926
689,3233390
6890,3232566
6891,3231328
6892,3230426
6893,3230419
6894,3230431
6896,3394093
6897,3394094
6898,3394095
6899,3394823
690,3233391
6900,3394829
6901,3395073
6902,3394830
6903,3394831
6904,3394832
6905,3394833
6906,3394092
6907,3394834
6908,3394824
6909,3394835
691,3233392
6910,3394836
6911,3394825
6912,3394867
6913,3242038
6914,3242037
6915,3240921
6916,3395110
6917,3236074
6918,3231152
6919,3232559
692,3234245
6921,3232564
6922,3232144
6923,3394461
6924,3236064
693,3234246
6931.2,3228323
694,3234241
6948,3238679
6949,3238656
695,3233765
6953,3238091
6956,3238093
696,3240072
6960,3393088
6961,3393374
6962,3393366
6963,3392024
6964,3392025
6965,3393367
6966,3393168
6967,3393169
6968,3393170
6969,3393171
697,3240375
6970,3393173
6971,3393167
6972,3393089
6973,3393302
6974,3393184
6975,3393164
6976,3393368
6977,3393270
6978,3393177
6979,3392900
698,3238231
6980,3392909
6981,3392899
6982,3392903
6983,3392906
6984,3392908
6985,3392907
6986,3392920
6987,3392919
6988,3392910
6989,3392121
699,3234195
6990,3393298
6991,3393002
6992,3392998
6993,3393093
6994,3393102
6995,3393094
6996,3393095
6997,3393207
6998,3393208
6999,3393098
700,3239157
7000,3393096
7001,3393090
7002,3393017
7003,3393016
7004,3393092
7005,3393091
7006,3394933
7007,3235942
7008,3234937
7009,3235967
701,3236350
7010,3234912
7011,3234911
7012,3235452
7013,3235447
7014,3395111
7015,3392047
7016,3392044
7017,3392041
7018,3392904
7019,3392905
7020,3392043
7021,3393099
7022,3393209
7023,3393097
7024,3393210
7025,3393211
7026,3393212
7027,3393085
7028,3393086
7029,3393087
703,3233147
7030,3392118
7031,3393180
7032,3393181
7033,3236675
7034,3235467
7035,3235094
7036,3235095
7037,3235234
7038,3235056
7039,3235057
704,3232709
7040,3235146
7041,3235544
7042,3235545
7043,3235540
7044,3231961
7045,3234005
7046,3234006
7047,3234007
7048,3232634
7049,3233977
705,3233099
7050,3233714
7051,3233740
7052,3233741
7053,3233642
7054,3391994
7055,3240161
7056,3240162
7057,3395372
7058,3395370
7059,3395371
706,3232710
7060,3242252
7061,3242506
7062,3241622
7063,3242491
7064,3242490
7065,3242058
7067,3394865
7068,3229526
7069,3392030
7070,3393383
7072,3393380
7073,3393381
7074,3393266
7075,3392031
7076,3392119
7077,3393311
7078,3392027
7079,3393175
708,3230882
7080,3393304
7082,3393369
7083,3393370
7084,3393371
7085,3393372
7086,3392079
7087,3392080
7088,3392081
7089,3392032
709,3396035
7090,3392033
7091,3392085
7092,3392026
7093,3393176
7094,3393373
7095,3393186
7096,3392107
7099,3393165
7100,3393271
7101,3393272
7102,3393375
7103,3236425
7104,3236069
7105,3235577
7106,3236175
7107,3236174
7108,3234930
7109,3234954
711,3399385
7110,3228567
7111,3229249
7112,3229328
7113,3229584
7115,3228530
7116,3229115
7117,3229501
7118,3228580
7121,3228204
7122,3228273
7124,3228180
7125,3228279
7129,3227828
713,3237436
7130,3236410
7131,3235468
7133,3235355
7134,3235261
7135,3236159
7136,3238037
7137,3237876
7138,3393268
7139,3240369
714,3395259
7142,3395254
7143,3232711
7144,3232716
7145,3233081
7146,3233082
7147,3398178
715,3395258
7151,3240430
7152,3240450
7153,3240231
7154,3240804
7155,3238103
7158,3238825
716,3395469
7161,3236122
7162,3235239
7164,3239759
7165,3238141
7168,3239422
7169,3238868
7170,3239263
7172,3238867
7173,3395253
7174,3239708
7175,3399389
7176,3393376
7177,3234267
7178,3232012
7180,3235496
7181,3231917
7182,3233015
7183,3234455
7184,3234855
7185,3235156
7186,3235152
7187,3234280
7188,3234372
7189,3234720
719,3236432
7190,3234283
7191,3234499
7192,3234021
7193,3234652
7195,3235569
7196,3234847
7197,3234853
7198,3234852
7199,3234846
72,3232987
720,3236427
7200,3234715
7201,3234277
7202,3234854
7203,3235225
7204,3233016
7205,3234279
7206,3234849
7207,3234276
7209,3235490
721,3236428
7212,3235597
7213,3235574
7214,3234579
7215,3234719
7216,3234482
7217,3232013
7218,3234278
7219,3234282
722,3232678
7220,3238723
7225,3398179
7226,3238450
7227,3238755
7228,3238721
7229,3232834
723,3233011
7230,3232157
7231,3232169
7232,3232100
7233,3232101
7234,3232102
7235,3233123
7236,3233042
7237,3233040
7238,3233041
7239,3232219
7240,3232220
7241,3231908
7242,3232077
7243,3232173
7244,3232051
7245,3232049
7246,3232050
7247,3233124
7248,3233327
7249,3232172
725,3395257
7250,3232218
7251,3232140
7252,3233018
7253,3231969
7254,3231964
7255,3231869
7256,3233277
7257,3233278
7258,3233373
7259,3233113
726,3239113
7260,3233353
7261,3233280
7262,3233352
7263,3233279
7264,3229092
7265,3229205
7269,3230716
727,3232883
7277,3240258
728,3236827
7281,3240100
7282,3240099
7283,3240173
7284,3240525
7288,3239048
729,3233012
7291,3231392
7292,3231133
7293,3237165
7294,3400374
7295,3237363
7296,3230109
7297,3230086
7298,3238137
7299,3240565
73,3232825
730,3232629
7300,3240327
7301,3238905
7307,3231018
7308,3230467
731,3231947
7310,3239689
7312,3239970
7313,3392239
7314,3231092
7315,3390762
7316,3391218
7317,3230920
7318,3230709
732,3231948
7320,3228501
7321,3230393
7323,3390765
7327,3230389
7328,3229214
733,3232885
7330,3230250
7335,3230567
7336,3231034
7337,3230583
7338,3240683
7339,3239167
734,3232657
7340,3230662
7342,3392186
7343,3229119
7344,3231613
7345,3230627
7346,3230626
7347,3230479
7348,3237957
7349,3231415
735,3231444
7351,3241156
7353,3231313
7354,3240758
7356,3240294
7357,3238906
736,3238828
7360,3230927
7361,3231017
7362,3230918
7363,3230544
7365,3390820
7366,3230305
7367,3227520
7368,3227521
7370,3231041
7371,3231042
7372,3230749
7373,3240446
7377,3228901
7378,3228900
7379,3231142
7382,3230490
7383,3240762
7386,3231009
7389,3391229
739,3238922
7391,3240006
7392,3227406
7394,3230901
7395,3233337
7396,3390766
7399,3391228
74,3236322
7401,3230488
7402,3230373
7403,3230990
7406,3231728
7407,3231294
7408,3230508
741,3395183
7410,3228005
7411,3228032
7415,3230782
7417,3231090
7419,3230564
742,3240361
7420,3238884
7421,3240752
7422,3390825
7423,3239731
7424,3239197
7425,3227689
7426,3230404
7427,3390995
743,3240353
7430,3231627
7431,3391230
7432,3227481
7436,3231652
7437,3239842
7439,3230644
7440,3231653
7443,3229741
7444,3229894
7446,3230097
7447,3240678
7448,3240058
7449,3233832
7450,3233155
7451,3233059
7452,3232453
7453,3236403
7454,3236333
7455,3235702
7456,3236334
7457,3235703
7458,3236114
7459,3236109
746,3396036
7460,3236110
7461,3236058
7462,3234670
7463,3237451
7464,3236024
7465,3236025
7466,3236086
7467,3234313
7468,3236087
7469,3236708
747,3230395
7470,3232158
7471,3232232
7472,3231999
7473,3397974
7474,3397975
7475,3237116
7479,3232059
748,3392009
7480,3233029
7481,3232433
7482,3234046
7483,3235904
7484,3236124
7485,3236690
7486,3233110
7487,3233060
7488,3234603
7489,3234716
749,3393189
7490,3234360
7491,3234209
7492,3234697
7493,3234208
7494,3234692
7495,3235291
7496,3235991
7497,3239160
7498,3239161
7499,3239645
75,3236029
750,3392896
7500,3239181
7501,3239663
7502,3239229
7503,3239230
7504,3239969
7505.1,3239159
7506,3234240
7507,3234234
7508,3234559
7509,3234630
751,3399471
7510,3234693
7511,3234431
7512,3232628
7513,3233097
7514,3233949
7515,3233497
7516,3233498
7517.1,3233478
7518,3234778
7519,3233515
7520,3233556
7521,3235129
7522,3233514
7523,3235061
7524,3233983
7525,3233564
7526,3233098
7527,3232653
7528,3233557
7529,3233558
7530,3234059
7531,3232676
7532,3233243
7533,3232677
7534,3235966
7535,3234111
7536,3232794
7537,3233132
7538,3235992
7539,3234781
7540,3234754
7541,3240643
7542,3232744
7543,3236301
7544,3235974
7545,3240860
7546,3233893
7548,3233377
7549,3232000
7550,3232672
7551,3240913
7552,3236245
7553,3236471
7554,3393382
7555,3393267
7556,3393183
7557,3393378
7558,3392029
7559,3241129
756,3237193
7565,3241076
7566,3240769
7567,3234955
7568,3236483
7569,3236311
757,3239150
7570,3234956
7571,3234957
7572,3234958
7573,3237006
7574,3228059
7575,3228060
7576,3227896
7577,3228064
7578,3393379
7579,3236792
758,3236725
7580,3237735
7581,3237736
7582,3237721
7583,3237800
7584,3237742
7585,3236465
7594,3240536
7595,3241099
7596,3240556
7597,3241049
7598,3241126
7599,3241075
76,3238471
760,3395882
7600,3240966
7601,3241150
7602,3242364
7603,3240518
7604,3240827
7605,3240701
7606,3237660
7607,3237661
7608,3237994
7609,3237989
761,3394050
7610,3237990
7611,3238344
7612,3237415
7613,3237416
7614,3237644
7615,3240652
7616,3241949
7617,3236999
7618,3237140
7619,3236998
762,3232679
7620,3236150
7621,3242504
7622,3237895
7623,3237613
7624,3237612
7625,3393265
7626,3241007
7627,3241127
7628,3241008
7629,3240999
763,3232674
7630,3241128
7631,3233894
7632,3237030
7633,3237031
7634,3237060
7635,3237696
7636,3237702
7637,3237899
7638,3237894
7639,3236047
764,3396037
7640,3236312
7641,3238263
7642,3393187
7643,3236046
7644,3240872
7645,3241152
7646,3240517
7647,3240483
7648,3240964
7649,3240505
765,3396038
7650,3240799
7651,3241151
7652,3242169
7653,3240749
7654,3240541
7655,3240922
7656,3240923
7657,3240542
7658,3240748
7659,3241366
766,3396032
7660,3242039
7661,3240965
7662,3240672
7663,3240653
7664,3242376
7665,3236880
7666,3392918
7667,3237743
7668,3241710
7669,3240912
767,3233075
7670,3240916
7671,3240917
7672,3236997
7673,3241048
7674,3240894
7675,3240673
7676,3240747
7677,3242365
7678,3242385
7679,3242503
768,3233076
7680,3235604
7681,3235605
7682,3238194
7683,3236702
7684,3237940
7685,3237941
7686,3237939
7687,3237631
7688,3240883
7689,3236045
769,3233157
7690,3236621
7691,3236622
7692,3392115
7693,3392042
7694,3236881
7695,3240861
7696,3236930
7697,3236929
7698,3236981
7699,3236931
770,3234889
7700,3236932
7701,3237679
7702,3236300
7703,3237893
7704,3237898
7705,3237704
7706,3237705
7707,3236620
7708,3234013
771,3233151
7710,3240862
7711,3399336
7712,3399337
7713,3399345
7714,3399338
7715,3399339
7716,3399340
7717,3399341
7718,3399342
7719,3399343
772,3395470
7720,3399346
7721,3399344
7722,3236349
7723,3236391
7724,3236290
7725,3394160
7726,3242421
7728,3242505
7729,3237350
773,3392073
7730,3236327
7731,3236924
7732,3236562
7733,3237992
7734,3236530
7736,3241897
7737,3241869
7738,3241870
7739,3235053
774,3233397
7740,3237329
7741,3237865
7742,3237866
7745,3236352
7746,3236353
7747,3241927
7748,3237991
7749,3237892
775,3392068
7750,3238176
7751,3237319
7752,3235910
7753,3235909
7754,3236404
7755,3236470
7756,3235052
7757,3241982
7758,3236260
7759,3236355
776,3232911
7760,3238236
7761,3235987
7762,3235936
7763,3235986
7765,3242172
7766,3242171
777,3236138
7771,3236377
7772,3234051
7773,3234050
7774,3234049
7775,3236747
7776,3238171
7777,3238237
7778,3237137
7779,3235985
778,3233916
7780,3236227
7781,3236225
7785,3237420
7786,3237446
7787,3238121
7788,3238216
7789,3237665
7790,3236354
7791,3233298
7792,3242040
7793,3242077
7794,3237450
7795,3237712
7796,3238262
7797,3237670
7798,3237985
7799,3237986
78,3233231
780,3233823
7800,3237987
7801,3237332
7802,3236582
7803,3236735
7804,3237417
7806,3236476
7807,3234308
781,3233824
7810,3395113
7811,3241625
7812,3237629
7813,3238309
7814,3238261
7815,3237614
7816,3237697
7817,3237698
7818,3237333
7819,3237658
782,3395851
7820,3237448
7821,3237657
7822,3237890
7823,3237891
7824,3236645
7825,3236567
7826,3237713
7827,3242264
7828,3237390
7829,3237391
783,3395930
7830,3237386
7831,3238268
7832,3234307
7833,3238221
7834,3234306
7835,3237799
7836,3237656
7837,3233937
7838,3233936
7839,3233933
784,3233889
7848,3240924
7849,3240484
785,3233180
7850,3240489
7851,3240954
7852,3240488
7853,3241868
7854,3242377
7855,3241926
7856,3241925
7857,3240943
7858,3242400
7859,3241867
786,3394048
7860,3241707
7861,3242170
7863,3229525
7864,3228213
7867,3228424
7868,3228214
7869,3228742
787,3234114
7870,3240660
7871,3239418
7872,3239218
7873,3239219
7874,3240854
7875,3240627
7876,3240863
7877,3242041
7878,3241627
7879,3241626
788,3233179
7881,3240632
7883,3229343
7884,3228127
7885,3228724
7886,3228202
7887,3395789
7888,3395788
7889,3398068
789,3234467
7890,3398069
7891,3394089
7892,3227428
7893,3227429
7894,3240882
7895,3395045
7896,3395043
7897,3235905
7898,3232800
7899,3232359
79,3233158
790,3234468
7900,3232799
7901,3239420
7904,3240005
7907,3228576
7909,3238138
791,3233797
7910,3231558
7911,3231626
7912,3228994
7913,3229000
7914,3227692
7915,3227693
7916,3230416
7917,3230872
792,3395852
7920,3227842
7921,3228802
7924,3391239
7925,3391240
7926,3391235
7927,3391236
7929,3230053
793,3233822
7930,3391255
7931,3391256
7932,3391237
7933,3391238
7934,3390998
7936,3239723
7937,3230599
7938,3230484
7939,3229366
794,3234175
7942,3230743
7943,3229118
7944,3230511
7945,3392188
7948,3237368
7949,3237980
795,3236139
7950,3240593
7952,3230409
7953,3391582
7954,3230924
7956,3228725
7959,3230483
796,3235038
7960,3239674
7961,3392187
7962,3230708
7966,3229996
7967,3240591
797,3236022
7972,3230725
7973,3230851
7974,3229927
7975,3241525
7978,3227767
798,3236140
7983,3238921
7984,3240054
7985,3240103
7986,3230510
7987,3229350
7988,3229420
799,3395850
7990,3391226
7991,3231787
7997,3230482
80,3233414
8000,3238946
8001,3227593
8003,3227594
8005,3240336
8008,3391234
801,3233826
8010,3230199
8011,3230625
8013,3227967
8014,3229089
8015,3228975
8016,3239743
8018,3391612
8019,3391613
802,3392088
8020,3230268
8021,3391233
8022,3391231
8023,3229690
8024,3229088
8025,3230783
8028,3230997
8029,3227688
803,3392997
8030,3231417
8032,3239016
8034,3241160
8035,3400441
8036,3240081
8038,3239240
8039,3390763
804,3233091
8040,3240337
8041,3240355
8046,3392580
8047,3231457
8048,3230507
8049,3230489
805,3233159
8050,3241158
8053,3241390
8055,3241391
8058,3236858
806,3233273
8062,3231038
8063,3230769
8068,3239262
8070,3231271
8071,3236833
808,3232544
8084,3240929
8089,3240408
809,3234336
8094,3231815
8095,3240123
8097,3239781
8098,3390767
8099,3239211
81,3235453
8100,3240197
8101,3240198
8102,3230957
8103,3229742
8105,3227650
8107,3230271
8108,3228954
8109,3228906
811,3233849
8110,3230408
8114,3227962
8115,3231177
8116,3231112
8117,3240564
8119,3390827
812,3395922
8123,3236055
8125,3240117
8127,3237473
8128,3238493
813,3232146
8130,3240985
8131,3229121
8132,3400373
8135,3229349
8136,3240043
8137,3240044
8138,3230023
8140,3231344
8142,3230645
8143,3230646
8145,3230372
8147,3229887
8148,3239935
815,3237646
8151,3230891
8154,3241687
8157,3228868
8158,3240406
8160,3230363
8161,3230784
8162,3230730
8163,3390764
8164,3229970
8167,3228877
8169,3234823
817,3392087
8171,3236317
8172,3236318
8173,3236313
8174,3236142
8175,3396465
8176,3396541
8177,3396542
8178,3396543
8179,3235076
818,3392064
8180,3240805
8181,3240930
8182,3240624
8183,3240822
8184,3240625
8185,3394219
8186,3240803
8188,3234512
8189,3396725
819,3392065
8190,3242962
8192,3239916
8193,3239212
8194,3238542
8195,3233338
8197,3232462
8198,3231366
8199,3231234
82,3235434
820,3392063
8200,3231763
8201,3231259
8202,3230669
8203,3230668
8204,3400375
8207,3241449
8208,3231314
8209,3231469
821,3392067
8212,3237928
8213,3237496
8215,3239643
8216,3232696
8217,3228666
822,3392066
8220,3230651
8224,3228690
8225,3230995
8226,3392588
8227,3230652
8228,3230650
8229,3231561
823,3392059
8230,3230364
8231,3230649
8232,3230873
824,3392062
8241,3240636
8242,3240684
8246,3240109
8247,3240108
8249,3240974
825,3392061
8250,3230760
8253,3227499
8254,3231021
8255,3239988
8256,3230396
826,3392060
8260,3227900
8261,3229265
8262,3230994
8263,3229266
8265,3237878
8266,3230545
8269,3230362
827,3394996
8273,3391410
8275,3390821
8276,3230357
8277,3240730
8278,3240731
8279,3231455
828,3233344
8280,3231456
8281,3238945
8282,3391617
8283,3227567
8284,3227529
8285,3240342
8287,3227433
829,3234045
8291,3240056
8294,3391185
8295,3228472
8298,3394419
8299,3240129
83,3232763
830,3236229
8301,3240703
8302,3398493
8303,3240217
8305,3391217
8306,3230270
8307,3229944
8309,3228009
831,3236971
8310,3228008
8311,3230720
8312,3230371
8313,3230719
8314,3239675
8317,3231070
8318,3229757
8319,3230879
832,3395802
8321,3227878
8322,3228471
8324,3227500
8326,3239162
8327,3238972
8328,3229368
8329,3229363
833,3395807
8330,3229381
8332,3390770
8333,3229909
8334,3229910
8335,3391219
8336,3231097
8337,3230956
8338,3391216
834,3234066
8340,3391168
8343,3239744
8344,3239745
8345,3228976
8346,3231649
835,3396203
8350,3230966
8351,3240292
8353,3228015
8354,3231200
8357,3229167
8358,3240122
8359,3238858
836,3234091
8360,3240220
8361,3240707
8362,3238783
8364,3392240
8365,3229988
8366,3230573
8369,3242308
837,3395848
8370,3242331
8371,3242340
8372,3230468
8373,3230469
8375,3239075
8379,3227899
838,3392731
8382,3227917
8383,3227591
8384,3227592
8385,3400619
8386,3240502
8387,3230375
8388,3230381
8389,3230403
839,3233821
8390,3240682
8391,3230311
8393,3230724
8394,3230715
8395,3228772
8396,3231405
8397,3229863
8398,3229127
8399,3230269
84,3234040
840,3233649
8402,3230243
8403,3229689
8405,3230638
8406,3230754
8407,3230635
8408,3230569
8409,3231065
841,3234118
8410,3230568
8415,3231024
8416,3391232
8417,3390830
8418,3230232
842,3234113
8421,3235330
8422,3234409
8423,3239085
8424,3239638
8426,3227432
843,3395849
8432,3238971
8433,3391406
8434,3392587
8438,3228960
844,3232425
8440,3231099
8441,3240221
8442,3240293
8444,3238738
8445,3238743
8449,3231093
845,3231309
8450,3230562
8451,3230624
8453,3240659
8454,3240658
8455,3238944
8456,3231104
8458,3392581
846,3231453
8461,3239014
8462,3240057
8464,3239148
8465,3240735
8468,3230756
8469,3392582
8470,3230465
8471,3230919
8472,3392584
8473,3231066
8474,3239742
8475,3233219
8476,3240699
8477,3229356
8478,3230634
8479,3237449
8480,3236319
8481,3236148
8482,3236149
8483,3236143
8484,3236144
8485,3236145
8486,3236661
8487,3236633
8488,3236463
8489,3236458
849,3391820
8490,3236459
8491,3236734
8492,3236485
8493,3236132
8494,3236786
8495,3236780
8496,3236713
8497,3236733
8498,3236513
8499,3236340
85,3395942
850,3232399
8500,3236535
8501,3236536
8502,3236390
8503,3236417
8504,3236314
8505,3235802
8506,3236153
8507,3236418
8508,3236146
8509,3236048
8510,3236151
8511,3236152
8512,3236611
8513,3236537
8514,3239166
8515,3239239
8516,3239170
8517,3239171
8518,3238233
8519,3238012
852,3231175
8520,3238013
8521,3238111
8522,3238112
8523,3238232
8524,3233207
8525,3398070
8526,3398067
8527,3398071
8528,3398072
8529,3398073
853,3240709
8530,3398074
8531,3398075
8532,3398076
8533,3398077
8534,3396464
8535,3396727
8536,3239164
8537,3239042
8538,3239043
8539,3239163
854,3229945
8540,3239165
8542,3396531
8543,3396532
8544,3232174
8545,3231979
8546,3232048
8547,3233389
8548,3232043
8549,3237836
855,3229663
8551,3237082
8552,3236494
8553,3237960
8554,3237058
8555,3237138
8556,3237183
8557,3236799
8558,3236617
8559,3236693
856,3230926
8560,3231962
8561,3236436
8562,3236437
8563,3236565
8564,3236636
8565,3236564
8567,3237598
8568,3237546
8569,3237569
8570,3237365
8571,3237861
8572,3237862
8573,3237911
8574,3237786
8575,3237787
8576,3237344
8577,3237788
8579,3394091
858,3239471
8580,3237929
8581,3238505
8582,3237887
8583,3237839
8584,3237840
8585,3237340
8586,3237469
8587,3237366
8588,3237979
8589,3237885
8590,3237886
8591,3237563
8592,3234668
8593,3232110
8594,3229930
8595,3230954
8596,3230949
8597,3231087
8598,3230825
8599,3231712
86,3395943
860,3239472
8602,3391412
8603,3391413
8604,3394251
8605,3240486
8606,3240514
8607,3233316
8608,3394868
8609,3236980
861,3240250
8610,3236435
8611,3236705
8612,3236681
8613,3236706
8614,3236779
8615,3238343
8616,3236173
8617,3236384
8618,3233587
8619,3236801
862,3240312
8620,3238223
8621,3236726
8622,3236727
8623,3233932
8624,3233712
8625,3242081
8626,3233707
8627,3399298
8628,3236666
8629,3236320
863,3238182
8630,3238338
8631,3236131
8632,3236714
8633,3235726
8634,3235725
8635,3236701
8636,3238222
8637,3238333
8638,3237639
8639,3238027
864,3236509
8640,3394869
8641,3238218
8642,3236487
8643,3235657
8644,3235801
8645,3236080
8646,3236660
8647,3237676
8649,3236411
865,3236951
8650,3242080
8652,3229097
8653,3230145
8654,3230205
8655,3229969
8656,3230206
8657,3230526
8658,3230527
8659,3230249
8660,3230274
8661,3230146
8662,3230265
8663,3230275
8664,3230276
8665,3230234
8666,3230525
8667,3228987
8668,3230121
8669,3230022
867,3238104
8670,3230115
8671,3229062
8672,3229012
8673,3230248
8674,3230247
8675,3230220
8676,3229161
8677,3230074
8678,3228912
8679,3228983
8680,3229007
8681,3229162
8682,3229048
8683,3229208
8684,3229010
8685,3230021
8686,3230322
8687,3229981
8688,3229009
8689,3230204
8690,3229986
8691,3229632
8692,3229989
8693,3229982
8694,3230006
8695,3230082
8696,3229991
8697,3230256
8698,3230330
8699,3230007
87,3238264
8700,3230353
8701,3229983
8702,3229984
8703,3230081
8704,3230026
8705,3230119
8706,3229157
8707,3230235
8708,3229005
8709,3229813
871,3235217
8710,3229976
8711,3230237
8712,3229911
8713,3229033
8714,3229156
8715,3228896
8716,3229251
8717,3230170
8718,3230218
8719,3229170
872,3395927
8720,3230319
8721,3230152
8722,3229252
8723,3230221
8724,3230084
8725,3229912
8726,3230163
8727,3230164
8728,3230341
8729,3229326
873,3234150
8730,3229321
8731,3230079
8732,3230188
8733,3230080
8734,3230069
8735,3228932
8736,3229006
