HIGHER_GEOG,SPEC_LOCALITY,VERBATIM_LOCALITY,DEC_LAT,DEC_LONG,DATUM,MAX_ERROR_DISTANCE,MAX_ERROR_UNITS,GEOREFERENCE_PROTOCOL,EVENT_ASSIGNED_BY_AGENT,EVENT_ASSIGNED_DATE,TAXON_NAME,GUID,BEGAN_DATE,END_DATE
"North America, Canada, Alberta, Calgary Region","31 miles west of west High River, alt. 4500 ft","31 mi W of W High River, alt 4500'",50.583885,-114.571337,World Geodetic System 1984,10666,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Pooecetes gramineus confinis,CHAS:Bird:4925,1931-06-30T05:00:00Z,1931-06-30T05:00:00Z
"North America, Canada, Alberta, Calgary Region",32 miles west of High River,32mi W High River,50.585539,-114.59444,World Geodetic System 1984,6000,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Colaptes auratus luteus,CHAS:Bird:5407,1931-07-03T05:00:00Z,1931-07-03T05:00:00Z
"North America, Canada, Alberta, Calgary Region",32 miles west of High River,"32 mi W High River, Alberta, Can.",50.585539,-114.59444,World Geodetic System 1984,6000,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Setophaga ruticilla,CHAS:Bird:5413,1931-06-16T05:00:00Z,1931-06-16T05:00:00Z
"North America, Canada, Alberta, Calgary Region",32 miles west of High River,32 miles west of High River,50.585539,-114.59444,World Geodetic System 1984,6000,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Sialia currucoides,CHAS:Bird:4934,1931-06-28T05:00:00Z,1931-06-28T05:00:00Z
"North America, Canada, Alberta, Calgary Region",32 miles west of High River,32 mi W High River,50.585539,-114.59444,World Geodetic System 1984,6000,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Nucifraga columbiana,CHAS:Bird:5409,1931-07-22T05:00:00Z,1931-07-22T05:00:00Z
"North America, Canada, Alberta, Calgary Region","32 miles west of High River, alt. 4450 ft","32 miles, W High River, Alt. 4450 ft",50.585539,-114.59444,World Geodetic System 1984,15960,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Tyrannus tyrannus,CHAS:Bird:4928,1931-06-28T05:00:00Z,1931-06-28T05:00:00Z
"North America, Canada, Alberta, Calgary Region","32 miles west of High River, alt. 4500 ft",32mi W High River; alt. 4500 ft,50.585539,-114.59444,World Geodetic System 1984,10000,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Colaptes auratus luteus,CHAS:Bird:5406,1903-01-01T06:00:00Z,1903-07-03T06:00:00Z
"North America, Canada, Alberta, Calgary Region","32 miles west of High River, alt. 4500 ft","32 mi W High River, 4500' alt.",50.585539,-114.59444,World Geodetic System 1984,10000,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Bombycilla cedrorum,CHAS:Bird:5418,1931-06-16T05:00:00Z,1931-06-16T05:00:00Z
"North America, Canada, Alberta, Calgary Region","32 miles west of High River, alt. 4500 ft","32 mi W High River, 4500' alt.",50.585539,-114.59444,World Geodetic System 1984,10000,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Bombycilla cedrorum,CHAS:Bird:4930,1931-06-18T05:00:00Z,1931-06-18T05:00:00Z
"North America, Canada, Alberta, Calgary Region","32 miles west of High River, alt. 4500 ft","32 mi W. High River, Alt 4500'",50.585539,-114.59444,World Geodetic System 1984,10000,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Pooecetes gramineus confinis,CHAS:Bird:4927,1931-06-20T05:00:00Z,1931-06-20T05:00:00Z
"North America, Canada, Alberta, Calgary Region","32 miles west of High River, alt. 4500 ft","32 mi W High River, alt. 4500'",50.585539,-114.59444,World Geodetic System 1984,10000,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Carduelis tristis tristis,CHAS:Bird:4936,1931-06-28T05:00:00Z,1931-06-28T05:00:00Z
"North America, Canada, Alberta, Calgary Region","32 miles west of High River, alt. 4500 ft","32mi W High River, alt. 4500'",50.585539,-114.59444,World Geodetic System 1984,10000,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Asio otus,CHAS:Bird:4922,1931-06-29T05:00:00Z,1931-06-29T05:00:00Z
"North America, Canada, Alberta, Calgary Region","32 miles west of High River, alt. 4500 ft","32mi W High River, alt. 4500'",50.585539,-114.59444,World Geodetic System 1984,10000,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Falco sparverius sparverius,CHAS:Bird:4923,1931-07-02T05:00:00Z,1931-07-02T05:00:00Z
"North America, Canada, Alberta, Calgary Region","32 miles west of High River, alt. 4500 ft","32 mi W High River, alt. 4400'",50.585539,-114.59444,World Geodetic System 1984,10000,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Catharus guttata guttata,CHAS:Bird:4935,1931-07-05T05:00:00Z,1931-07-05T05:00:00Z
"North America, Canada, Alberta, Calgary Region","32 miles west of High River, alt. 4500 ft","32 miles west of High River, alt. 4500'.  Canada: Alberta",50.585539,-114.59444,World Geodetic System 1984,10000,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Bonasa umbellus umbelloides,CHAS:Bird:5422,1931-07-25T05:00:00Z,1931-07-25T05:00:00Z
"North America, Canada, Alberta, Calgary Region","32 miles west of High River, alt. 4500 ft","32 miles west of High River, alt. 4,500 feet, Canada: Alberta",50.585539,-114.59444,World Geodetic System 1984,10000,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Bonasa umbellus umbelloides,CHAS:Bird:4920,1931-07-28T05:00:00Z,1931-07-28T05:00:00Z
"North America, Canada, Alberta, Calgary Region","32 miles west of High River, alt. 4500 ft","32 miles west of High River, alt. 4,500 feet, Canada: Alberta",50.585539,-114.59444,World Geodetic System 1984,10000,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Bonasa umbellus umbelloides,CHAS:Bird:4921,1931-07-24T05:00:00Z,1931-07-24T05:00:00Z
"North America, Canada, Alberta, Calgary Region","32 miles west of High River, alt. 4500 ft","32 mi W High River, 4500' alt.",50.585539,-114.59444,World Geodetic System 1984,10000,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Bombycilla cedrorum,CHAS:Bird:4931,1931-06-18T05:00:00Z,1931-06-18T05:00:00Z
"North America, Canada, Alberta, Calgary Region",33 miles west of High River,"33 mi W High River, Alberta, Can.",50.582141,-114.609789,World Geodetic System 1984,14942,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Spizella passerina,CHAS:Bird:5414,1931-06-12T05:00:00Z,1931-06-12T05:00:00Z
"North America, Canada, Alberta, Calgary Region","33 miles west of High River, alt. 4400 ft","33 miles, W High River, Alt. 4400 ft",50.582141,-114.609789,World Geodetic System 1984,7942,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Tyrannus tyrannus,CHAS:Bird:4929,1931-06-27T05:00:00Z,1931-06-27T05:00:00Z
"North America, Canada, Alberta, Calgary Region","33 miles west of High River, alt. 4450 ft",33mi W High River; alt 4450 Ft,50.582141,-114.609789,World Geodetic System 1984,8000,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Colaptes auratus luteus,CHAS:Bird:5408,1930-07-11T05:00:00Z,1930-07-11T05:00:00Z
"North America, Canada, Alberta, Calgary Region","33 miles west of High River, alt. 4450 ft",33mi W High River Alt. 4450,50.582141,-114.609789,World Geodetic System 1984,8000,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Zonotrichia leucophrys gambelii,CHAS:Bird:4932,1931-07-10T05:00:00Z,1931-07-10T05:00:00Z
"North America, Canada, Alberta, Calgary Region","33 miles west of High River, alt. 4450 ft","33 miles west of High River, alt. 4,450 (feet)",50.582141,-114.609789,World Geodetic System 1984,8000,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Contopus sordidulus sordidulus,CHAS:Bird:5421,1931-07-11T05:00:00Z,1931-07-11T05:00:00Z
"North America, Canada, Alberta, Calgary Region","35 miles west of High River, alt. 4450 ft",35mi W High River alt 4450',50.582483,-114.667721,World Geodetic System 1984,16281,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Spizella passerina arizonae,CHAS:Bird:4924,1931-06-28T05:00:00Z,1931-06-28T05:00:00Z
"North America, Canada, Alberta, Calgary Region","36 miles west of High River, alt. 4500 ft","36 miles west of High River, alt. 4500', Alberta, Canada",50.579525,-114.675707,World Geodetic System 1984,7942,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Dendroica coronata,CHAS:Bird:5411,1931-07-17T05:00:00Z,1931-07-17T05:00:00Z
"North America, Canada, Alberta, Calgary Region",38 miles west of High River,"38 mi. W High River, Alberta, Can.",50.575164,-114.734759,World Geodetic System 1984,16884,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Dendroica fusca,CHAS:Bird:5412,1931-07-17T05:00:00Z,1931-07-17T05:00:00Z
"North America, Canada, Alberta, Calgary Region",38 miles west of High River,38 miles west of High River,50.575164,-114.734759,World Geodetic System 1984,16884,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Pheucticus ludovicianus,CHAS:Bird:5417,1931-06-17T05:00:00Z,1931-06-17T05:00:00Z
"North America, Canada, Alberta, Calgary Region","Flat Creek, 35 miles west of High River, alt. 4500 ft","Flat Cr. 35 mi W High River, Alt 4500'",50.576036,-114.663347,World Geodetic System 1984,4553,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Pooecetes gramineus confinis,CHAS:Bird:4926,1931-06-19T05:00:00Z,1931-06-19T05:00:00Z
"North America, Canada, Alberta, Calgary Region","Flat Creek, 35 miles west of High River, alt. 4650 ft","Flat Creek 35 miles west of High River; Alt. 4,650 feet",50.582483,-114.667721,World Geodetic System 1984,16884,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Molothrus ater ater,CHAS:Bird:4933,1931-06-19T05:00:00Z,1931-06-19T05:00:00Z
"North America, Canada, Alberta, Calgary Region",Foothills 40 miles southwest of Calgary,foothills 40 mi SW Calgary,50.770853,-114.871602,World Geodetic System 1984,30649,m,GeoLocate,Adam Glueckert,2016-10-19T05:00:00Z,Perisoreus canadensis,CHAS:Bird:15922,1895-08-04,1895-08-04
"North America, Canada, Alberta, Calgary Region","Pekisko Cove, 28 miles west of High River",Pekisko Cove; 28 miles west of High River. Canada: Alberta,50.432778,-114.160556,World Geodetic System 1984,27521,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Actitis macularius,CHAS:Bird:5420,1931-06-24T05:00:00Z,1931-06-24T05:00:00Z
"North America, Canada, Alberta, Calgary Region","Pekisko Creek, 28 miles west of High River","Pekisko Creek, 28 mi W High River",50.432778,-114.160556,World Geodetic System 1984,27521,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Pica hudsonia,CHAS:Bird:5405,1931-07-26T05:00:00Z,1931-07-26T05:00:00Z
"North America, Canada, Alberta, Calgary Region","Pekisko Creek, 28 miles west of High River, alt 4300 ft","Pekasko [Pekisko] Cr. 28 mi W (alt) 4,300'",50.432778,-114.160556,World Geodetic System 1984,27521,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Lanius ludovicianus excubitorides,CHAS:Bird:5416,1931-07-26T05:00:00Z,1931-07-26T05:00:00Z
"North America, Canada, Alberta",Red Deer,"Red Deer, NW Canada",52.266667,-113.8,World Geodetic System 1984,7732,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Perisoreus canadensis,CHAS:Bird:15923,1896-01-15,1896-01-15
"North America, Canada, British Columbia",Banff,"Banff, British Columbia",51.166667,-115.566667,World Geodetic System 1984,3299,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Dendragapus obscurus richardsonii,CHAS:Bird:18946,1879-09-23,1949-12-31T06:00:00Z
"North America, Canada, British Columbia",Masset,,54.016667,-132.15,World Geodetic System 1984,8113,m,GeoLocate,Adam Glueckert,2016-10-19T05:00:00Z,Corvus caurinus,CHAS:Bird:2345,1920-05-09T06:00:00Z,1920-05-09T06:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan","Okanagon, B.C.",50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Tyrannus verticalis,CHAS:Bird:8287,1919-08-01T05:00:00Z,1919-08-30T05:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing","Okanagan Landing, British Columbia",50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Dendragapus obscurus richardsonii,CHAS:Bird:2352,1926-09-16T05:00:00Z,1926-09-16T05:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Megascops kennicottii macfarlani,CHAS:Bird:2357,1924-12-27T06:00:00Z,1924-12-27T06:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagon Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Dryocopus pileatus,CHAS:Bird:4149,1913-09-24T06:00:00Z,1913-09-24T06:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagon Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Colaptes auratus,CHAS:Bird:4156,1914-03-21T06:00:00Z,1914-03-21T06:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Picoides arcticus,CHAS:Bird:4154,1930-05-09T05:00:00Z,1930-05-09T05:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Picoides arcticus,CHAS:Bird:4155,1930-05-09T05:00:00Z,1930-05-09T05:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Falco mexicanus,CHAS:Bird:4148,1930-10-29T06:00:00Z,1930-10-29T06:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagon Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Glaucidium gnoma,CHAS:Bird:2354,1924-01-08T06:00:00Z,1924-01-08T06:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagon Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Glaucidium gnoma,CHAS:Bird:2355,1922-01-30T06:00:00Z,1922-01-30T06:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Cypseloides niger,CHAS:Bird:4152,1930-06-13T05:00:00Z,1930-06-30T05:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Cypseloides niger,CHAS:Bird:4153,1930-06-11T05:00:00Z,1930-06-11T05:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Cyanocitta stelleri annectens,CHAS:Bird:2342,1922-02-18T06:00:00Z,1922-02-18T06:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Cyanocitta stelleri annectens,CHAS:Bird:2343,1911-12-20T06:00:00Z,1911-12-20T06:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing","Okanagan Landing, British Columbia",50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Dendragapus obscurus richardsonii,CHAS:Bird:2353,1924-10-12T06:00:00Z,1924-10-12T06:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing","Okanagon Landing, British Columbia",50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Canachites canadensis franklinii,CHAS:Bird:5710,1931-10-12T06:00:00Z,1931-10-12T06:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagon Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Tympanuchus phasianellus columbianus,CHAS:Bird:2351,1929-10-13T06:00:00Z,1929-10-13T06:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing","Okanagon Landing, British Columbia",50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Bonasa umbellus umbelloides,CHAS:Bird:2349,1913-11-29T06:00:00Z,1913-11-29T06:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing","Okanagon Landing, British Columbia",50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Bonasa umbellus umbelloides,CHAS:Bird:2350,1929-09-30T06:00:00Z,1929-09-30T06:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Perisoreus canadensis capitalis,CHAS:Bird:2341,1912-11-27T06:00:00Z,1912-11-27T06:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Pica pica,CHAS:Bird:2346,1929-12-15T06:00:00Z,1929-12-15T06:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Pica pica,CHAS:Bird:2347,1921-05-26T05:00:00Z,1921-05-26T05:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Nucifraga columbiana,CHAS:Bird:2344,1911-12-20T06:00:00Z,1911-12-20T06:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Bombycilla garrula pallidiceps,CHAS:Bird:2336,1922-03-10T06:00:00Z,1922-03-10T06:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Bombycilla garrula pallidiceps,CHAS:Bird:2337,1911-12-30T06:00:00Z,1911-12-30T06:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Hesperiphona vespertina brooksi,CHAS:Bird:2338,1914-02-15T06:00:00Z,1914-02-15T06:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Hesperiphona vespertina brooksi,CHAS:Bird:2339,1927-03-28T06:00:00Z,1927-03-28T06:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Pinicola enucleator montana,CHAS:Bird:2334,1924-12-30T06:00:00Z,1924-12-30T06:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Pinicola enucleator montana,CHAS:Bird:2335,1922-11-07T06:00:00Z,1922-11-07T06:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Bucephala islandica,CHAS:Bird:4243,1930-06-02T05:00:00Z,1930-06-02T05:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing","Okanagan Landing, B.C.",50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Haliaeetus leucocephalus alascanus,CHAS:Bird:5845,1932-07-22T05:00:00Z,1932-07-22T05:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Picoides arcticus,CHAS:Bird:7432,1911-11-15T06:00:00Z,1911-11-15T06:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Melanitta perspicillata,CHAS:Bird:5688,1800,2016-03-12T06:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing","Okanagan Landing, B.C.",50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Junco hyemalis shufeldti,CHAS:Bird:7914,1920-08-07T05:00:00Z,1920-08-07T05:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing","Okanagan Landing, B.C.",50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Junco hyemalis shufeldti,CHAS:Bird:7915,1920-08-07T05:00:00Z,1920-08-07T05:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan B.C.,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Sialia currucoides,CHAS:Bird:8029,1919-07-22T05:00:00Z,1919-07-22T05:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing",Okanagan Landing,50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Picoides pubescens,CHAS:Bird:7425,1919-08-01T05:00:00Z,1919-08-01T05:00:00Z
"North America, Canada, British Columbia, North Okanagan","Vernon, Okanagan Landing","Okanagan Landing, B.C.",50.233333,-119.366667,World Geodetic System 1984,14705,m,GeoLocate,Adam Glueckert,2016-09-17T05:00:00Z,Molothrus ater artemisiae,CHAS:Bird:8426,1919-08-15T05:00:00Z,1919-08-15T05:00:00Z
